X,Y
84.043,2124.866
84.140,2114.161
84.238,2115.528
84.335,2112.659
84.433,2104.273
84.530,2103.748
84.628,2118.862
84.725,2109.874
84.823,2108.884
84.920,2097.755
85.018,2098.146
85.115,2083.663
85.213,2074.557
85.310,2060.529
85.408,2048.903
85.505,2051.278
85.603,2050.420
85.700,2043.636
85.798,2045.547
85.895,2053.132
85.993,2036.270
86.090,2040.519
86.188,2033.159
86.285,2027.295
86.383,2016.678
86.480,2024.889
86.578,2016.616
86.675,2014.170
86.773,2006.652
86.870,2002.694
86.968,1997.300
87.065,1986.248
87.163,1982.678
87.260,1978.899
87.358,1967.395
87.455,1954.400
87.553,1953.957
87.650,1943.804
87.748,1954.100
87.845,1960.601
87.943,1951.815
88.040,1941.375
88.138,1939.759
88.235,1944.955
88.333,1937.367
88.430,1928.488
88.528,1919.234
88.625,1916.524
88.723,1925.082
88.820,1932.923
88.918,1918.914
89.015,1909.932
89.113,1906.670
89.210,1903.904
89.308,1890.009
89.405,1892.333
89.503,1899.504
89.600,1889.362
89.698,1881.966
89.795,1879.669
89.893,1881.181
89.990,1864.333
90.088,1862.154
90.185,1867.872
90.283,1880.711
90.380,1876.865
90.478,1874.717
90.575,1871.482
90.673,1868.910
90.770,1849.040
90.868,1849.730
90.965,1843.954
91.063,1839.886
91.160,1831.661
91.258,1830.875
91.355,1837.991
91.453,1842.800
91.550,1834.942
91.648,1839.149
91.745,1839.237
91.843,1827.207
91.940,1820.275
92.038,1815.716
92.135,1808.242
92.233,1788.249
92.330,1786.145
92.428,1796.284
92.525,1792.478
92.623,1783.376
92.720,1763.043
92.818,1761.585
92.915,1772.451
93.013,1761.602
93.110,1746.997
93.208,1745.499
93.305,1737.347
93.403,1728.906
93.500,1722.127
93.598,1718.041
93.695,1720.201
93.793,1715.292
93.890,1718.338
93.988,1714.322
94.085,1701.988
94.183,1689.834
94.280,1689.702
94.378,1695.963
94.475,1697.876
94.573,1689.849
94.670,1683.059
94.768,1678.276
94.865,1677.960
94.963,1664.437
95.060,1654.472
95.158,1661.084
95.255,1666.665
95.353,1645.724
95.450,1633.109
95.548,1635.314
95.645,1625.280
95.743,1631.031
95.840,1628.031
95.938,1617.643
96.035,1605.855
96.133,1602.042
96.230,1606.150
96.328,1606.203
96.425,1606.079
96.523,1599.793
96.620,1588.172
96.718,1588.387
96.815,1586.366
96.913,1578.125
97.010,1584.493
97.108,1574.891
97.205,1560.150
97.303,1561.224
97.400,1560.487
97.498,1551.222
97.595,1544.025
97.693,1536.278
97.790,1540.218
97.888,1533.943
97.985,1533.030
98.083,1527.415
98.180,1523.788
98.278,1528.521
98.375,1525.704
98.473,1520.607
98.570,1520.092
98.668,1521.045
98.765,1506.761
98.863,1521.791
98.960,1529.726
99.058,1534.175
99.155,1525.250
99.253,1527.591
99.350,1523.970
99.448,1532.374
99.545,1535.253
99.643,1544.078
99.740,1535.463
99.838,1544.237
99.935,1543.121
100.033,1551.931
100.130,1549.996
100.228,1544.226
100.325,1535.348
100.423,1529.319
100.520,1532.490
100.618,1516.973
100.715,1524.467
100.812,1513.912
100.910,1504.343
101.007,1504.328
101.105,1498.889
101.202,1492.960
101.300,1487.125
101.397,1493.097
101.495,1484.001
101.592,1479.153
101.690,1485.641
101.787,1469.933
101.885,1462.810
101.982,1466.094
102.080,1457.821
102.177,1457.390
102.275,1455.414
102.372,1450.045
102.470,1447.786
102.567,1436.781
102.665,1432.696
102.762,1424.228
102.860,1425.527
102.957,1429.708
103.055,1432.515
103.152,1432.029
103.250,1427.057
103.347,1421.784
103.445,1422.141
103.542,1417.649
103.640,1412.271
103.737,1412.193
103.835,1414.678
103.932,1400.454
104.030,1392.747
104.127,1395.487
104.225,1401.641
104.322,1399.579
104.420,1394.485
104.517,1387.470
104.615,1389.836
104.712,1386.830
104.810,1383.626
104.907,1390.237
105.005,1383.890
105.102,1389.660
105.200,1383.416
105.297,1384.327
105.395,1397.376
105.492,1394.410
105.590,1397.594
105.687,1384.884
105.785,1377.343
105.882,1373.946
105.980,1372.250
106.077,1374.980
106.175,1375.984
106.272,1370.685
106.370,1366.402
106.467,1365.539
106.565,1366.741
106.662,1360.773
106.760,1359.147
106.857,1361.464
106.955,1359.278
107.052,1353.406
107.150,1359.178
107.247,1366.926
107.345,1359.914
107.442,1347.949
107.540,1349.147
107.637,1350.681
107.735,1342.366
107.832,1340.750
107.930,1341.274
108.027,1344.669
108.125,1333.364
108.222,1333.074
108.320,1345.601
108.417,1332.977
108.515,1324.557
108.612,1318.895
108.710,1321.173
108.807,1319.464
108.905,1317.123
109.002,1310.939
109.100,1306.774
109.197,1304.413
109.295,1294.456
109.392,1296.458
109.490,1300.504
109.587,1301.777
109.685,1294.673
109.782,1299.312
109.880,1298.357
109.977,1294.878
110.075,1287.308
110.172,1282.931
110.270,1276.536
110.367,1286.304
110.465,1285.557
110.562,1276.338
110.660,1284.042
110.757,1293.775
110.855,1291.887
110.952,1286.321
111.050,1274.916
111.147,1268.904
111.245,1264.906
111.342,1268.801
111.440,1274.610
111.537,1272.204
111.635,1266.231
111.732,1261.044
111.830,1262.376
111.927,1259.759
112.025,1260.328
112.122,1270.281
112.220,1273.259
112.317,1257.528
112.415,1256.856
112.512,1258.442
112.610,1258.723
112.707,1256.803
112.805,1253.795
112.902,1242.646
113.000,1237.831
113.097,1248.943
113.195,1243.697
113.292,1238.890
113.390,1238.522
113.487,1241.268
113.585,1247.355
113.682,1248.583
113.780,1242.880
113.877,1233.060
113.975,1236.700
114.072,1244.631
114.170,1238.402
114.267,1237.044
114.365,1235.355
114.462,1224.664
114.560,1230.288
114.657,1230.511
114.755,1227.917
114.852,1225.027
114.950,1223.273
115.047,1223.728
115.145,1222.304
115.242,1220.381
115.340,1218.789
115.437,1219.998
115.535,1218.891
115.632,1227.135
115.730,1222.431
115.827,1222.586
115.925,1227.529
116.022,1215.320
116.120,1210.775
116.217,1209.019
116.315,1210.464
116.412,1206.285
116.510,1200.324
116.607,1205.556
116.705,1205.558
116.802,1195.456
116.900,1196.625
116.997,1198.400
117.095,1189.653
117.192,1200.499
117.290,1201.615
117.387,1187.943
117.485,1192.449
117.582,1192.590
117.680,1182.633
117.777,1182.311
117.874,1177.275
117.972,1181.022
118.070,1189.915
118.167,1189.729
118.265,1188.003
118.362,1183.234
118.460,1179.453
118.557,1172.813
118.655,1170.790
118.752,1175.353
118.850,1166.037
118.947,1175.060
119.045,1172.977
119.142,1173.715
119.240,1168.033
119.337,1166.361
119.435,1169.326
119.532,1164.600
119.630,1154.312
119.727,1153.619
119.825,1151.284
119.922,1144.723
120.020,1144.917
120.117,1158.540
120.215,1151.529
120.312,1142.821
120.410,1145.662
120.507,1147.523
120.604,1149.219
120.702,1145.635
120.799,1144.308
120.897,1149.218
120.994,1141.247
121.092,1132.664
121.189,1133.925
121.287,1136.120
121.384,1133.524
121.482,1125.373
121.579,1127.873
121.677,1128.773
121.774,1129.845
121.872,1133.469
121.969,1131.744
122.067,1131.382
122.164,1132.751
122.262,1128.227
122.359,1123.108
122.457,1118.785
122.554,1115.640
122.652,1110.571
122.749,1107.892
122.847,1119.861
122.944,1111.875
123.042,1105.439
123.139,1110.874
123.237,1109.057
123.334,1120.129
123.432,1107.004
123.529,1102.495
123.627,1101.639
123.724,1101.951
123.822,1100.262
123.919,1098.383
124.017,1102.609
124.114,1099.656
124.212,1090.257
124.309,1088.378
124.407,1094.110
124.504,1088.976
124.602,1088.279
124.699,1077.398
124.797,1078.993
124.894,1082.564
124.992,1085.015
125.089,1075.466
125.187,1072.759
125.284,1077.360
125.382,1081.496
125.479,1068.070
125.577,1069.744
125.674,1070.908
125.772,1070.572
125.869,1068.181
125.967,1066.582
126.064,1064.347
126.162,1066.253
126.259,1061.560
126.357,1059.929
126.454,1065.437
126.552,1058.040
126.649,1059.988
126.747,1059.054
126.844,1049.800
126.942,1048.680
127.039,1051.520
127.137,1050.553
127.234,1062.068
127.332,1060.053
127.429,1054.662
127.527,1049.173
127.624,1041.923
127.722,1038.549
127.819,1047.727
127.917,1041.763
128.014,1043.473
128.112,1037.348
128.209,1042.743
128.307,1048.026
128.404,1028.715
128.502,1030.335
128.599,1029.329
128.697,1024.910
128.794,1017.213
128.892,1022.574
128.989,1022.688
129.087,1011.889
129.184,1011.067
129.282,1008.876
129.379,1020.127
129.477,1012.278
129.574,1002.232
129.672,994.936
129.769,997.109
129.867,994.909
129.964,993.007
130.062,1002.614
130.159,1011.955
130.257,1004.293
130.354,1004.247
130.452,996.472
130.549,985.818
130.647,987.163
130.744,991.950
130.842,999.487
130.939,988.438
131.037,989.953
131.134,987.211
131.232,981.799
131.329,988.694
131.427,985.284
